"Host_code" "Grid_code" "quadra_A" "quadra_B" "dist"
"1945" "21_REU_010700" "21_REU_01" 7 8 5
"1946" "21_REU_010700" "21_REU_01" 7 9 3.53553390593274
"1947" "21_REU_010800" "21_REU_01" 8 9 3.53553390593274
"1948" "21_REU_020100" "21_REU_02" 1 2 9.8
"1949" "21_REU_020100" "21_REU_02" 1 3 13.8592929112563
"1950" "21_REU_020100" "21_REU_02" 1 4 9.8
"1951" "21_REU_020100" "21_REU_02" 1 5 3.39411254969543
"1952" "21_REU_020100" "21_REU_02" 1 6 7.77946013551069
"1953" "21_REU_020100" "21_REU_02" 1 7 10.4651803615609
"1954" "21_REU_020100" "21_REU_02" 1 8 7.77946013551069
"1955" "21_REU_020100" "21_REU_02" 1 9 6.92964645562817
"1956" "21_REU_020200" "21_REU_02" 2 3 9.8
"1957" "21_REU_020200" "21_REU_02" 2 4 13.8592929112563
"1958" "21_REU_020200" "21_REU_02" 2 5 7.77946013551069
"1959" "21_REU_020200" "21_REU_02" 2 6 3.39411254969543
"1960" "21_REU_020200" "21_REU_02" 2 7 7.77946013551069
"1961" "21_REU_020200" "21_REU_02" 2 8 10.4651803615609
"1962" "21_REU_020200" "21_REU_02" 2 9 6.92964645562817
"1963" "21_REU_020300" "21_REU_02" 3 4 9.8
"1964" "21_REU_020300" "21_REU_02" 3 5 10.4651803615609
"1965" "21_REU_020300" "21_REU_02" 3 6 7.77946013551069
"1966" "21_REU_020300" "21_REU_02" 3 7 3.39411254969543
"1967" "21_REU_020300" "21_REU_02" 3 8 7.77946013551069
"1968" "21_REU_020300" "21_REU_02" 3 9 6.92964645562817
"1969" "21_REU_020400" "21_REU_02" 4 5 7.77946013551069
"1970" "21_REU_020400" "21_REU_02" 4 6 10.4651803615609
"1971" "21_REU_020400" "21_REU_02" 4 7 7.77946013551069
"1972" "21_REU_020400" "21_REU_02" 4 8 3.39411254969543
"1973" "21_REU_020400" "21_REU_02" 4 9 6.92964645562817
"1974" "21_REU_020500" "21_REU_02" 5 6 5
"1975" "21_REU_020500" "21_REU_02" 5 7 7.07106781186548
"1976" "21_REU_020500" "21_REU_02" 5 8 5
"1977" "21_REU_020500" "21_REU_02" 5 9 3.53553390593274
"1978" "21_REU_020600" "21_REU_02" 6 7 5
"1979" "21_REU_020600" "21_REU_02" 6 8 7.07106781186548
"1980" "21_REU_020600" "21_REU_02" 6 9 3.53553390593274
"1981" "21_REU_020700" "21_REU_02" 7 8 5
"1982" "21_REU_020700" "21_REU_02" 7 9 3.53553390593274
"1983" "21_REU_020800" "21_REU_02" 8 9 3.53553390593274
"1984" "21_REU_030100" "21_REU_03" 1 2 9.8
"1985" "21_REU_030100" "21_REU_03" 1 3 13.8592929112563
"1986" "21_REU_030100" "21_REU_03" 1 4 9.8
"1987" "21_REU_030100" "21_REU_03" 1 5 3.39411254969543
"1988" "21_REU_030100" "21_REU_03" 1 6 7.77946013551069
"1989" "21_REU_030100" "21_REU_03" 1 7 10.4651803615609
"1990" "21_REU_030100" "21_REU_03" 1 8 7.77946013551069
"1991" "21_REU_030100" "21_REU_03" 1 9 6.92964645562817
"1992" "21_REU_030200" "21_REU_03" 2 3 9.8
"1993" "21_REU_030200" "21_REU_03" 2 4 13.8592929112563
"1994" "21_REU_030200" "21_REU_03" 2 5 7.77946013551069
"1995" "21_REU_030200" "21_REU_03" 2 6 3.39411254969543
"1996" "21_REU_030200" "21_REU_03" 2 7 7.77946013551069
"1997" "21_REU_030200" "21_REU_03" 2 8 10.4651803615609
"1998" "21_REU_030200" "21_REU_03" 2 9 6.92964645562817
"1999" "21_REU_030300" "21_REU_03" 3 4 9.8
"2000" "21_REU_030300" "21_REU_03" 3 5 10.4651803615609
"2001" "21_REU_030300" "21_REU_03" 3 6 7.77946013551069
"2002" "21_REU_030300" "21_REU_03" 3 7 3.39411254969543
"2003" "21_REU_030300" "21_REU_03" 3 8 7.77946013551069
"2004" "21_REU_030300" "21_REU_03" 3 9 6.92964645562817
"2005" "21_REU_030400" "21_REU_03" 4 5 7.77946013551069
"2006" "21_REU_030400" "21_REU_03" 4 6 10.4651803615609
"2007" "21_REU_030400" "21_REU_03" 4 7 7.77946013551069
"2008" "21_REU_030400" "21_REU_03" 4 8 3.39411254969543
"2009" "21_REU_030400" "21_REU_03" 4 9 6.92964645562817
"2010" "21_REU_030500" "21_REU_03" 5 6 5
"2011" "21_REU_030500" "21_REU_03" 5 7 7.07106781186548
"2012" "21_REU_030500" "21_REU_03" 5 8 5
"2013" "21_REU_030500" "21_REU_03" 5 9 3.53553390593274
"2014" "21_REU_030600" "21_REU_03" 6 7 5
"2015" "21_REU_030600" "21_REU_03" 6 8 7.07106781186548
"2016" "21_REU_030600" "21_REU_03" 6 9 3.53553390593274
"2017" "21_REU_030700" "21_REU_03" 7 8 5
"2018" "21_REU_030700" "21_REU_03" 7 9 3.53553390593274
"2019" "21_REU_030800" "21_REU_03" 8 9 3.53553390593274
"2020" "21_REU_040100" "21_REU_04" 1 2 9.8
"2021" "21_REU_040100" "21_REU_04" 1 3 13.8592929112563
"2022" "21_REU_040100" "21_REU_04" 1 4 9.8
"2023" "21_REU_040100" "21_REU_04" 1 5 3.39411254969543
"2024" "21_REU_040100" "21_REU_04" 1 6 7.77946013551069
"2025" "21_REU_040100" "21_REU_04" 1 7 10.4651803615609
"2026" "21_REU_040100" "21_REU_04" 1 8 7.77946013551069
"2027" "21_REU_040100" "21_REU_04" 1 9 6.92964645562817
"2028" "21_REU_040200" "21_REU_04" 2 3 9.8
"2029" "21_REU_040200" "21_REU_04" 2 4 13.8592929112563
"2030" "21_REU_040200" "21_REU_04" 2 5 7.77946013551069
"2031" "21_REU_040200" "21_REU_04" 2 6 3.39411254969543
"2032" "21_REU_040200" "21_REU_04" 2 7 7.77946013551069
"2033" "21_REU_040200" "21_REU_04" 2 8 10.4651803615609
"2034" "21_REU_040200" "21_REU_04" 2 9 6.92964645562817
"2035" "21_REU_040300" "21_REU_04" 3 4 9.8
"2036" "21_REU_040300" "21_REU_04" 3 5 10.4651803615609
"2037" "21_REU_040300" "21_REU_04" 3 6 7.77946013551069
"2038" "21_REU_040300" "21_REU_04" 3 7 3.39411254969543
"2039" "21_REU_040300" "21_REU_04" 3 8 7.77946013551069
"2040" "21_REU_040300" "21_REU_04" 3 9 6.92964645562817
"2041" "21_REU_040400" "21_REU_04" 4 5 7.77946013551069
"2042" "21_REU_040400" "21_REU_04" 4 6 10.4651803615609
"2043" "21_REU_040400" "21_REU_04" 4 7 7.77946013551069
"2044" "21_REU_040400" "21_REU_04" 4 8 3.39411254969543
"2045" "21_REU_040400" "21_REU_04" 4 9 6.92964645562817
"2046" "21_REU_040500" "21_REU_04" 5 6 5
"2047" "21_REU_040500" "21_REU_04" 5 7 7.07106781186548
"2048" "21_REU_040500" "21_REU_04" 5 8 5
"2049" "21_REU_040500" "21_REU_04" 5 9 3.53553390593274
"2050" "21_REU_040600" "21_REU_04" 6 7 5
"2051" "21_REU_040600" "21_REU_04" 6 8 7.07106781186548
"2052" "21_REU_040600" "21_REU_04" 6 9 3.53553390593274
"2053" "21_REU_040700" "21_REU_04" 7 8 5
"2054" "21_REU_040700" "21_REU_04" 7 9 3.53553390593274
"2055" "21_REU_040800" "21_REU_04" 8 9 3.53553390593274
"2056" "21_REU_050100" "21_REU_05" 1 2 9.8
"2057" "21_REU_050100" "21_REU_05" 1 3 13.8592929112563
"2058" "21_REU_050100" "21_REU_05" 1 4 9.8
"2059" "21_REU_050100" "21_REU_05" 1 5 3.39411254969543
"2060" "21_REU_050100" "21_REU_05" 1 6 7.77946013551069
"2061" "21_REU_050100" "21_REU_05" 1 7 10.4651803615609
"2062" "21_REU_050100" "21_REU_05" 1 8 7.77946013551069
"2063" "21_REU_050100" "21_REU_05" 1 9 6.92964645562817
"2064" "21_REU_050200" "21_REU_05" 2 3 9.8
"2065" "21_REU_050200" "21_REU_05" 2 4 13.8592929112563
"2066" "21_REU_050200" "21_REU_05" 2 5 7.77946013551069
"2067" "21_REU_050200" "21_REU_05" 2 6 3.39411254969543
"2068" "21_REU_050200" "21_REU_05" 2 7 7.77946013551069
"2069" "21_REU_050200" "21_REU_05" 2 8 10.4651803615609
"2070" "21_REU_050200" "21_REU_05" 2 9 6.92964645562817
"2071" "21_REU_050300" "21_REU_05" 3 4 9.8
"2072" "21_REU_050300" "21_REU_05" 3 5 10.4651803615609
"2073" "21_REU_050300" "21_REU_05" 3 6 7.77946013551069
"2074" "21_REU_050300" "21_REU_05" 3 7 3.39411254969543
"2075" "21_REU_050300" "21_REU_05" 3 8 7.77946013551069
"2076" "21_REU_050300" "21_REU_05" 3 9 6.92964645562817
"2077" "21_REU_050400" "21_REU_05" 4 5 7.77946013551069
"2078" "21_REU_050400" "21_REU_05" 4 6 10.4651803615609
"2079" "21_REU_050400" "21_REU_05" 4 7 7.77946013551069
"2080" "21_REU_050400" "21_REU_05" 4 8 3.39411254969543
"2081" "21_REU_050400" "21_REU_05" 4 9 6.92964645562817
"2082" "21_REU_050500" "21_REU_05" 5 6 5
"2083" "21_REU_050500" "21_REU_05" 5 7 7.07106781186548
"2084" "21_REU_050500" "21_REU_05" 5 8 5
"2085" "21_REU_050500" "21_REU_05" 5 9 3.53553390593274
"2086" "21_REU_050600" "21_REU_05" 6 7 5
"2087" "21_REU_050600" "21_REU_05" 6 8 7.07106781186548
"2088" "21_REU_050600" "21_REU_05" 6 9 3.53553390593274
"2089" "21_REU_050700" "21_REU_05" 7 8 5
"2090" "21_REU_050700" "21_REU_05" 7 9 3.53553390593274
"2091" "21_REU_050800" "21_REU_05" 8 9 3.53553390593274
"2092" "21_REU_060100" "21_REU_06" 1 2 9.8
"2093" "21_REU_060100" "21_REU_06" 1 3 13.8592929112563
"2094" "21_REU_060100" "21_REU_06" 1 4 9.8
"2095" "21_REU_060100" "21_REU_06" 1 5 3.39411254969543
"2096" "21_REU_060100" "21_REU_06" 1 6 7.77946013551069
"2097" "21_REU_060100" "21_REU_06" 1 7 10.4651803615609
"2098" "21_REU_060100" "21_REU_06" 1 8 7.77946013551069
"2099" "21_REU_060100" "21_REU_06" 1 9 6.92964645562817
"2100" "21_REU_060200" "21_REU_06" 2 3 9.8
"2101" "21_REU_060200" "21_REU_06" 2 4 13.8592929112563
"2102" "21_REU_060200" "21_REU_06" 2 5 7.77946013551069
"2103" "21_REU_060200" "21_REU_06" 2 6 3.39411254969543
"2104" "21_REU_060200" "21_REU_06" 2 7 7.77946013551069
"2105" "21_REU_060200" "21_REU_06" 2 8 10.4651803615609
"2106" "21_REU_060200" "21_REU_06" 2 9 6.92964645562817
"2107" "21_REU_060300" "21_REU_06" 3 4 9.8
"2108" "21_REU_060300" "21_REU_06" 3 5 10.4651803615609
"2109" "21_REU_060300" "21_REU_06" 3 6 7.77946013551069
"2110" "21_REU_060300" "21_REU_06" 3 7 3.39411254969543
"2111" "21_REU_060300" "21_REU_06" 3 8 7.77946013551069
"2112" "21_REU_060300" "21_REU_06" 3 9 6.92964645562817
"2113" "21_REU_060400" "21_REU_06" 4 5 7.77946013551069
"2114" "21_REU_060400" "21_REU_06" 4 6 10.4651803615609
"2115" "21_REU_060400" "21_REU_06" 4 7 7.77946013551069
"2116" "21_REU_060400" "21_REU_06" 4 8 3.39411254969543
"2117" "21_REU_060400" "21_REU_06" 4 9 6.92964645562817
"2118" "21_REU_060500" "21_REU_06" 5 6 5
"2119" "21_REU_060500" "21_REU_06" 5 7 7.07106781186548
"2120" "21_REU_060500" "21_REU_06" 5 8 5
"2121" "21_REU_060500" "21_REU_06" 5 9 3.53553390593274
"2122" "21_REU_060600" "21_REU_06" 6 7 5
"2123" "21_REU_060600" "21_REU_06" 6 8 7.07106781186548
"2124" "21_REU_060600" "21_REU_06" 6 9 3.53553390593274
"2125" "21_REU_060700" "21_REU_06" 7 8 5
"2126" "21_REU_060700" "21_REU_06" 7 9 3.53553390593274
"2127" "21_REU_060800" "21_REU_06" 8 9 3.53553390593274
"2128" "22_CAM_010100" "22_CAM_01" 1 2 9.8
"2129" "22_CAM_010100" "22_CAM_01" 1 3 13.8592929112563
"2130" "22_CAM_010100" "22_CAM_01" 1 4 9.8
"2131" "22_CAM_010100" "22_CAM_01" 1 5 3.39411254969543
"2132" "22_CAM_010100" "22_CAM_01" 1 6 7.77946013551069
"2133" "22_CAM_010100" "22_CAM_01" 1 7 10.4651803615609
"2134" "22_CAM_010100" "22_CAM_01" 1 8 7.77946013551069
"2135" "22_CAM_010100" "22_CAM_01" 1 9 6.92964645562817
"2136" "22_CAM_010200" "22_CAM_01" 2 3 9.8
"2137" "22_CAM_010200" "22_CAM_01" 2 4 13.8592929112563
"2138" "22_CAM_010200" "22_CAM_01" 2 5 7.77946013551069
"2139" "22_CAM_010200" "22_CAM_01" 2 6 3.39411254969543
"2140" "22_CAM_010200" "22_CAM_01" 2 7 7.77946013551069
"2141" "22_CAM_010200" "22_CAM_01" 2 8 10.4651803615609
"2142" "22_CAM_010200" "22_CAM_01" 2 9 6.92964645562817
"2143" "22_CAM_010300" "22_CAM_01" 3 4 9.8
"2144" "22_CAM_010300" "22_CAM_01" 3 5 10.4651803615609
"2145" "22_CAM_010300" "22_CAM_01" 3 6 7.77946013551069
"2146" "22_CAM_010300" "22_CAM_01" 3 7 3.39411254969543
"2147" "22_CAM_010300" "22_CAM_01" 3 8 7.77946013551069
"2148" "22_CAM_010300" "22_CAM_01" 3 9 6.92964645562817
"2149" "22_CAM_010400" "22_CAM_01" 4 5 7.77946013551069
"2150" "22_CAM_010400" "22_CAM_01" 4 6 10.4651803615609
"2151" "22_CAM_010400" "22_CAM_01" 4 7 7.77946013551069
"2152" "22_CAM_010400" "22_CAM_01" 4 8 3.39411254969543
"2153" "22_CAM_010400" "22_CAM_01" 4 9 6.92964645562817
"2154" "22_CAM_010500" "22_CAM_01" 5 6 5
"2155" "22_CAM_010500" "22_CAM_01" 5 7 7.07106781186548
"2156" "22_CAM_010500" "22_CAM_01" 5 8 5
"2157" "22_CAM_010500" "22_CAM_01" 5 9 3.53553390593274
"2158" "22_CAM_010600" "22_CAM_01" 6 7 5
"2159" "22_CAM_010600" "22_CAM_01" 6 8 7.07106781186548
"2160" "22_CAM_010600" "22_CAM_01" 6 9 3.53553390593274
"2161" "22_CAM_010700" "22_CAM_01" 7 8 5
"2162" "22_CAM_010700" "22_CAM_01" 7 9 3.53553390593274
"2163" "22_CAM_010800" "22_CAM_01" 8 9 3.53553390593274
"2164" "22_CAM_020100" "22_CAM_02" 1 2 9.8
"2165" "22_CAM_020100" "22_CAM_02" 1 3 13.8592929112563
"2166" "22_CAM_020100" "22_CAM_02" 1 4 9.8
"2167" "22_CAM_020100" "22_CAM_02" 1 5 3.39411254969543
"2168" "22_CAM_020100" "22_CAM_02" 1 6 7.77946013551069
"2169" "22_CAM_020100" "22_CAM_02" 1 7 10.4651803615609
"2170" "22_CAM_020100" "22_CAM_02" 1 8 7.77946013551069
"2171" "22_CAM_020100" "22_CAM_02" 1 9 6.92964645562817
"2172" "22_CAM_020200" "22_CAM_02" 2 3 9.8
"2173" "22_CAM_020200" "22_CAM_02" 2 4 13.8592929112563
"2174" "22_CAM_020200" "22_CAM_02" 2 5 7.77946013551069
"2175" "22_CAM_020200" "22_CAM_02" 2 6 3.39411254969543
"2176" "22_CAM_020200" "22_CAM_02" 2 7 7.77946013551069
"2177" "22_CAM_020200" "22_CAM_02" 2 8 10.4651803615609
"2178" "22_CAM_020200" "22_CAM_02" 2 9 6.92964645562817
"2179" "22_CAM_020300" "22_CAM_02" 3 4 9.8
"2180" "22_CAM_020300" "22_CAM_02" 3 5 10.4651803615609
"2181" "22_CAM_020300" "22_CAM_02" 3 6 7.77946013551069
"2182" "22_CAM_020300" "22_CAM_02" 3 7 3.39411254969543
"2183" "22_CAM_020300" "22_CAM_02" 3 8 7.77946013551069
"2184" "22_CAM_020300" "22_CAM_02" 3 9 6.92964645562817
"2185" "22_CAM_020400" "22_CAM_02" 4 5 7.77946013551069
"2186" "22_CAM_020400" "22_CAM_02" 4 6 10.4651803615609
"2187" "22_CAM_020400" "22_CAM_02" 4 7 7.77946013551069
"2188" "22_CAM_020400" "22_CAM_02" 4 8 3.39411254969543
"2189" "22_CAM_020400" "22_CAM_02" 4 9 6.92964645562817
"2190" "22_CAM_020500" "22_CAM_02" 5 6 5
"2191" "22_CAM_020500" "22_CAM_02" 5 7 7.07106781186548
"2192" "22_CAM_020500" "22_CAM_02" 5 8 5
"2193" "22_CAM_020500" "22_CAM_02" 5 9 3.53553390593274
"2194" "22_CAM_020600" "22_CAM_02" 6 7 5
"2195" "22_CAM_020600" "22_CAM_02" 6 8 7.07106781186548
"2196" "22_CAM_020600" "22_CAM_02" 6 9 3.53553390593274
"2197" "22_CAM_020700" "22_CAM_02" 7 8 5
"2198" "22_CAM_020700" "22_CAM_02" 7 9 3.53553390593274
"2199" "22_CAM_020800" "22_CAM_02" 8 9 3.53553390593274
"2200" "22_CAM_030100" "22_CAM_03" 1 2 9.8
"2201" "22_CAM_030100" "22_CAM_03" 1 3 13.8592929112563
"2202" "22_CAM_030100" "22_CAM_03" 1 4 9.8
"2203" "22_CAM_030100" "22_CAM_03" 1 5 3.39411254969543
"2204" "22_CAM_030100" "22_CAM_03" 1 6 7.77946013551069
"2205" "22_CAM_030100" "22_CAM_03" 1 7 10.4651803615609
"2206" "22_CAM_030100" "22_CAM_03" 1 8 7.77946013551069
"2207" "22_CAM_030100" "22_CAM_03" 1 9 6.92964645562817
"2208" "22_CAM_030200" "22_CAM_03" 2 3 9.8
"2209" "22_CAM_030200" "22_CAM_03" 2 4 13.8592929112563
"2210" "22_CAM_030200" "22_CAM_03" 2 5 7.77946013551069
"2211" "22_CAM_030200" "22_CAM_03" 2 6 3.39411254969543
"2212" "22_CAM_030200" "22_CAM_03" 2 7 7.77946013551069
"2213" "22_CAM_030200" "22_CAM_03" 2 8 10.4651803615609
"2214" "22_CAM_030200" "22_CAM_03" 2 9 6.92964645562817
"2215" "22_CAM_030300" "22_CAM_03" 3 4 9.8
"2216" "22_CAM_030300" "22_CAM_03" 3 5 10.4651803615609
"2217" "22_CAM_030300" "22_CAM_03" 3 6 7.77946013551069
"2218" "22_CAM_030300" "22_CAM_03" 3 7 3.39411254969543
"2219" "22_CAM_030300" "22_CAM_03" 3 8 7.77946013551069
"2220" "22_CAM_030300" "22_CAM_03" 3 9 6.92964645562817
"2221" "22_CAM_030400" "22_CAM_03" 4 5 7.77946013551069
"2222" "22_CAM_030400" "22_CAM_03" 4 6 10.4651803615609
"2223" "22_CAM_030400" "22_CAM_03" 4 7 7.77946013551069
"2224" "22_CAM_030400" "22_CAM_03" 4 8 3.39411254969543
"2225" "22_CAM_030400" "22_CAM_03" 4 9 6.92964645562817
"2226" "22_CAM_030500" "22_CAM_03" 5 6 5
"2227" "22_CAM_030500" "22_CAM_03" 5 7 7.07106781186548
"2228" "22_CAM_030500" "22_CAM_03" 5 8 5
"2229" "22_CAM_030500" "22_CAM_03" 5 9 3.53553390593274
"2230" "22_CAM_030600" "22_CAM_03" 6 7 5
"2231" "22_CAM_030600" "22_CAM_03" 6 8 7.07106781186548
"2232" "22_CAM_030600" "22_CAM_03" 6 9 3.53553390593274
"2233" "22_CAM_030700" "22_CAM_03" 7 8 5
"2234" "22_CAM_030700" "22_CAM_03" 7 9 3.53553390593274
"2235" "22_CAM_030800" "22_CAM_03" 8 9 3.53553390593274
"2236" "22_CAM_040100" "22_CAM_04" 1 2 9.8
"2237" "22_CAM_040100" "22_CAM_04" 1 3 13.8592929112563
"2238" "22_CAM_040100" "22_CAM_04" 1 4 9.8
"2239" "22_CAM_040100" "22_CAM_04" 1 5 3.39411254969543
"2240" "22_CAM_040100" "22_CAM_04" 1 6 7.77946013551069
"2241" "22_CAM_040100" "22_CAM_04" 1 7 10.4651803615609
"2242" "22_CAM_040100" "22_CAM_04" 1 8 7.77946013551069
"2243" "22_CAM_040100" "22_CAM_04" 1 9 6.92964645562817
"2244" "22_CAM_040200" "22_CAM_04" 2 3 9.8
"2245" "22_CAM_040200" "22_CAM_04" 2 4 13.8592929112563
"2246" "22_CAM_040200" "22_CAM_04" 2 5 7.77946013551069
"2247" "22_CAM_040200" "22_CAM_04" 2 6 3.39411254969543
"2248" "22_CAM_040200" "22_CAM_04" 2 7 7.77946013551069
"2249" "22_CAM_040200" "22_CAM_04" 2 8 10.4651803615609
"2250" "22_CAM_040200" "22_CAM_04" 2 9 6.92964645562817
"2251" "22_CAM_040300" "22_CAM_04" 3 4 9.8
"2252" "22_CAM_040300" "22_CAM_04" 3 5 10.4651803615609
"2253" "22_CAM_040300" "22_CAM_04" 3 6 7.77946013551069
"2254" "22_CAM_040300" "22_CAM_04" 3 7 3.39411254969543
"2255" "22_CAM_040300" "22_CAM_04" 3 8 7.77946013551069
"2256" "22_CAM_040300" "22_CAM_04" 3 9 6.92964645562817
"2257" "22_CAM_040400" "22_CAM_04" 4 5 7.77946013551069
"2258" "22_CAM_040400" "22_CAM_04" 4 6 10.4651803615609
"2259" "22_CAM_040400" "22_CAM_04" 4 7 7.77946013551069
"2260" "22_CAM_040400" "22_CAM_04" 4 8 3.39411254969543
"2261" "22_CAM_040400" "22_CAM_04" 4 9 6.92964645562817
"2262" "22_CAM_040500" "22_CAM_04" 5 6 5
"2263" "22_CAM_040500" "22_CAM_04" 5 7 7.07106781186548
"2264" "22_CAM_040500" "22_CAM_04" 5 8 5
"2265" "22_CAM_040500" "22_CAM_04" 5 9 3.53553390593274
"2266" "22_CAM_040600" "22_CAM_04" 6 7 5
"2267" "22_CAM_040600" "22_CAM_04" 6 8 7.07106781186548
"2268" "22_CAM_040600" "22_CAM_04" 6 9 3.53553390593274
"2269" "22_CAM_040700" "22_CAM_04" 7 8 5
"2270" "22_CAM_040700" "22_CAM_04" 7 9 3.53553390593274
"2271" "22_CAM_040800" "22_CAM_04" 8 9 3.53553390593274
"2272" "22_CAM_050100" "22_CAM_05" 1 2 9.8
"2273" "22_CAM_050100" "22_CAM_05" 1 3 13.8592929112563
"2274" "22_CAM_050100" "22_CAM_05" 1 4 9.8
"2275" "22_CAM_050100" "22_CAM_05" 1 5 3.39411254969543
"2276" "22_CAM_050100" "22_CAM_05" 1 6 7.77946013551069
"2277" "22_CAM_050100" "22_CAM_05" 1 7 10.4651803615609
"2278" "22_CAM_050100" "22_CAM_05" 1 8 7.77946013551069
"2279" "22_CAM_050100" "22_CAM_05" 1 9 6.92964645562817
"2280" "22_CAM_050200" "22_CAM_05" 2 3 9.8
"2281" "22_CAM_050200" "22_CAM_05" 2 4 13.8592929112563
"2282" "22_CAM_050200" "22_CAM_05" 2 5 7.77946013551069
"2283" "22_CAM_050200" "22_CAM_05" 2 6 3.39411254969543
"2284" "22_CAM_050200" "22_CAM_05" 2 7 7.77946013551069
"2285" "22_CAM_050200" "22_CAM_05" 2 8 10.4651803615609
"2286" "22_CAM_050200" "22_CAM_05" 2 9 6.92964645562817
"2287" "22_CAM_050300" "22_CAM_05" 3 4 9.8
"2288" "22_CAM_050300" "22_CAM_05" 3 5 10.4651803615609
"2289" "22_CAM_050300" "22_CAM_05" 3 6 7.77946013551069
"2290" "22_CAM_050300" "22_CAM_05" 3 7 3.39411254969543
"2291" "22_CAM_050300" "22_CAM_05" 3 8 7.77946013551069
"2292" "22_CAM_050300" "22_CAM_05" 3 9 6.92964645562817
"2293" "22_CAM_050400" "22_CAM_05" 4 5 7.77946013551069
"2294" "22_CAM_050400" "22_CAM_05" 4 6 10.4651803615609
"2295" "22_CAM_050400" "22_CAM_05" 4 7 7.77946013551069
"2296" "22_CAM_050400" "22_CAM_05" 4 8 3.39411254969543
"2297" "22_CAM_050400" "22_CAM_05" 4 9 6.92964645562817
"2298" "22_CAM_050500" "22_CAM_05" 5 6 5
"2299" "22_CAM_050500" "22_CAM_05" 5 7 7.07106781186548
"2300" "22_CAM_050500" "22_CAM_05" 5 8 5
"2301" "22_CAM_050500" "22_CAM_05" 5 9 3.53553390593274
"2302" "22_CAM_050600" "22_CAM_05" 6 7 5
"2303" "22_CAM_050600" "22_CAM_05" 6 8 7.07106781186548
"2304" "22_CAM_050600" "22_CAM_05" 6 9 3.53553390593274
"2305" "22_CAM_050700" "22_CAM_05" 7 8 5
"2306" "22_CAM_050700" "22_CAM_05" 7 9 3.53553390593274
"2307" "22_CAM_050800" "22_CAM_05" 8 9 3.53553390593274
"2308" "22_CAM_060100" "22_CAM_06" 1 2 9.8
"2309" "22_CAM_060100" "22_CAM_06" 1 3 13.8592929112563
"2310" "22_CAM_060100" "22_CAM_06" 1 4 9.8
"2311" "22_CAM_060100" "22_CAM_06" 1 5 3.39411254969543
"2312" "22_CAM_060100" "22_CAM_06" 1 6 7.77946013551069
"2313" "22_CAM_060100" "22_CAM_06" 1 7 10.4651803615609
"2314" "22_CAM_060100" "22_CAM_06" 1 8 7.77946013551069
"2315" "22_CAM_060100" "22_CAM_06" 1 9 6.92964645562817
"2316" "22_CAM_060200" "22_CAM_06" 2 3 9.8
"2317" "22_CAM_060200" "22_CAM_06" 2 4 13.8592929112563
"2318" "22_CAM_060200" "22_CAM_06" 2 5 7.77946013551069
"2319" "22_CAM_060200" "22_CAM_06" 2 6 3.39411254969543
"2320" "22_CAM_060200" "22_CAM_06" 2 7 7.77946013551069
"2321" "22_CAM_060200" "22_CAM_06" 2 8 10.4651803615609
"2322" "22_CAM_060200" "22_CAM_06" 2 9 6.92964645562817
"2323" "22_CAM_060300" "22_CAM_06" 3 4 9.8
"2324" "22_CAM_060300" "22_CAM_06" 3 5 10.4651803615609
"2325" "22_CAM_060300" "22_CAM_06" 3 6 7.77946013551069
"2326" "22_CAM_060300" "22_CAM_06" 3 7 3.39411254969543
"2327" "22_CAM_060300" "22_CAM_06" 3 8 7.77946013551069
"2328" "22_CAM_060300" "22_CAM_06" 3 9 6.92964645562817
"2329" "22_CAM_060400" "22_CAM_06" 4 5 7.77946013551069
"2330" "22_CAM_060400" "22_CAM_06" 4 6 10.4651803615609
"2331" "22_CAM_060400" "22_CAM_06" 4 7 7.77946013551069
"2332" "22_CAM_060400" "22_CAM_06" 4 8 3.39411254969543
"2333" "22_CAM_060400" "22_CAM_06" 4 9 6.92964645562817
"2334" "22_CAM_060500" "22_CAM_06" 5 6 5
"2335" "22_CAM_060500" "22_CAM_06" 5 7 7.07106781186548
"2336" "22_CAM_060500" "22_CAM_06" 5 8 5
"2337" "22_CAM_060500" "22_CAM_06" 5 9 3.53553390593274
"2338" "22_CAM_060600" "22_CAM_06" 6 7 5
"2339" "22_CAM_060600" "22_CAM_06" 6 8 7.07106781186548
"2340" "22_CAM_060600" "22_CAM_06" 6 9 3.53553390593274
"2341" "22_CAM_060700" "22_CAM_06" 7 8 5
"2342" "22_CAM_060700" "22_CAM_06" 7 9 3.53553390593274
"2343" "22_CAM_060800" "22_CAM_06" 8 9 3.53553390593274
"2344" "22_CAM_070100" "22_CAM_07" 1 2 9.8
"2345" "22_CAM_070100" "22_CAM_07" 1 3 13.8592929112563
"2346" "22_CAM_070100" "22_CAM_07" 1 4 9.8
"2347" "22_CAM_070100" "22_CAM_07" 1 5 3.39411254969543
"2348" "22_CAM_070100" "22_CAM_07" 1 6 7.77946013551069
"2349" "22_CAM_070100" "22_CAM_07" 1 7 10.4651803615609
"2350" "22_CAM_070100" "22_CAM_07" 1 8 7.77946013551069
"2351" "22_CAM_070100" "22_CAM_07" 1 9 6.92964645562817
"2352" "22_CAM_070200" "22_CAM_07" 2 3 9.8
"2353" "22_CAM_070200" "22_CAM_07" 2 4 13.8592929112563
"2354" "22_CAM_070200" "22_CAM_07" 2 5 7.77946013551069
